"region"	"boligtype"	"kvartal"	"Gjennomsnittlig kvadratmeterpris (kr)"	"Antall boligomsetninger"
"3003 Sarpsborg"	"Eneboliger"	"2013K4"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2014K1"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2014K2"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2014K3"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2014K4"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2015K1"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2015K2"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2015K3"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2015K4"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2016K1"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2016K2"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2016K3"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2016K4"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2017K1"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2017K2"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2017K3"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2017K4"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2018K1"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2018K2"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2018K3"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2018K4"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2019K1"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2019K2"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2019K3"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2019K4"	.	.
"3003 Sarpsborg"	"Eneboliger"	"2020K1"	23499	100
"3003 Sarpsborg"	"Eneboliger"	"2020K2"	24786	117
"3003 Sarpsborg"	"Eneboliger"	"2020K3"	25292	86
"3003 Sarpsborg"	"Eneboliger"	"2020K4"	26402	109
"3003 Sarpsborg"	"Eneboliger"	"2021K1"	27346	69
"3003 Sarpsborg"	"Eneboliger"	"2021K2"	27960	125
"3003 Sarpsborg"	"Eneboliger"	"2021K3"	28859	107
"3003 Sarpsborg"	"Eneboliger"	"2021K4"	28610	105
"3003 Sarpsborg"	"Eneboliger"	"2022K1"	29096	83
"3003 Sarpsborg"	"Eneboliger"	"2022K2"	29807	144
"3003 Sarpsborg"	"Eneboliger"	"2022K3"	30358	85
"3003 Sarpsborg"	"Eneboliger"	"2022K4"	28440	80
"3003 Sarpsborg"	"Eneboliger"	"2023K1"	28246	74
"3003 Sarpsborg"	"Eneboliger"	"2023K2"	30424	110
"3003 Sarpsborg"	"Eneboliger"	"2023K3"	28436	89
"3003 Sarpsborg"	"Småhus"	"2006K1"	.	.
"3003 Sarpsborg"	"Småhus"	"2006K2"	.	.
"3003 Sarpsborg"	"Småhus"	"2006K3"	.	.
"3003 Sarpsborg"	"Småhus"	"2006K4"	.	.
"3003 Sarpsborg"	"Småhus"	"2007K1"	.	.
"3003 Sarpsborg"	"Småhus"	"2007K2"	.	.
"3003 Sarpsborg"	"Småhus"	"2007K3"	.	.
"3003 Sarpsborg"	"Småhus"	"2007K4"	.	.
"3003 Sarpsborg"	"Småhus"	"2008K1"	.	.
"3003 Sarpsborg"	"Småhus"	"2008K2"	.	.
"3003 Sarpsborg"	"Småhus"	"2008K3"	.	.
"3003 Sarpsborg"	"Småhus"	"2008K4"	.	.
"3003 Sarpsborg"	"Småhus"	"2009K1"	.	.
"3003 Sarpsborg"	"Småhus"	"2009K2"	.	.
"3003 Sarpsborg"	"Småhus"	"2009K3"	.	.
"3003 Sarpsborg"	"Småhus"	"2009K4"	.	.
"3003 Sarpsborg"	"Småhus"	"2010K1"	.	.
"3003 Sarpsborg"	"Småhus"	"2010K2"	.	.
"3003 Sarpsborg"	"Småhus"	"2010K3"	.	.
"3003 Sarpsborg"	"Småhus"	"2010K4"	.	.
"3003 Sarpsborg"	"Småhus"	"2011K1"	.	.
"3003 Sarpsborg"	"Småhus"	"2011K2"	.	.
"3003 Sarpsborg"	"Småhus"	"2011K3"	.	.
"3003 Sarpsborg"	"Småhus"	"2011K4"	.	.
"3003 Sarpsborg"	"Småhus"	"2012K1"	.	.
"3003 Sarpsborg"	"Småhus"	"2012K2"	.	.
"3003 Sarpsborg"	"Småhus"	"2012K3"	.	.
"3003 Sarpsborg"	"Småhus"	"2012K4"	.	.
"3003 Sarpsborg"	"Småhus"	"2013K1"	.	.
"3003 Sarpsborg"	"Småhus"	"2013K2"	.	.
"3003 Sarpsborg"	"Småhus"	"2013K3"	.	.
"3003 Sarpsborg"	"Småhus"	"2013K4"	.	.
"3003 Sarpsborg"	"Småhus"	"2014K1"	.	.
"3003 Sarpsborg"	"Småhus"	"2014K2"	.	.
"3003 Sarpsborg"	"Småhus"	"2014K3"	.	.
"3003 Sarpsborg"	"Småhus"	"2014K4"	.	.
"3003 Sarpsborg"	"Småhus"	"2015K1"	.	.
"3003 Sarpsborg"	"Småhus"	"2015K2"	.	.
"3003 Sarpsborg"	"Småhus"	"2015K3"	.	.
"3003 Sarpsborg"	"Småhus"	"2015K4"	.	.
"3003 Sarpsborg"	"Småhus"	"2016K1"	.	.
"3003 Sarpsborg"	"Småhus"	"2016K2"	.	.
"3003 Sarpsborg"	"Småhus"	"2016K3"	.	.
"3003 Sarpsborg"	"Småhus"	"2016K4"	.	.
"3003 Sarpsborg"	"Småhus"	"2017K1"	.	.
"3003 Sarpsborg"	"Småhus"	"2017K2"	.	.
"3003 Sarpsborg"	"Småhus"	"2017K3"	.	.
"3003 Sarpsborg"	"Småhus"	"2017K4"	.	.
"3003 Sarpsborg"	"Småhus"	"2018K1"	.	.
"3003 Sarpsborg"	"Småhus"	"2018K2"	.	.
"3003 Sarpsborg"	"Småhus"	"2018K3"	.	.
"3003 Sarpsborg"	"Småhus"	"2018K4"	.	.
"3003 Sarpsborg"	"Småhus"	"2019K1"	.	.
"3003 Sarpsborg"	"Småhus"	"2019K2"	.	.
"3003 Sarpsborg"	"Småhus"	"2019K3"	.	.
"3003 Sarpsborg"	"Småhus"	"2019K4"	.	.
"3003 Sarpsborg"	"Småhus"	"2020K1"	27812	23
"3003 Sarpsborg"	"Småhus"	"2020K2"	26295	29
"3003 Sarpsborg"	"Småhus"	"2020K3"	27853	26
"3003 Sarpsborg"	"Småhus"	"2020K4"	29830	14
"3003 Sarpsborg"	"Småhus"	"2021K1"	32208	22
"3003 Sarpsborg"	"Småhus"	"2021K2"	29099	27
"3003 Sarpsborg"	"Småhus"	"2021K3"	31188	25
"3003 Sarpsborg"	"Småhus"	"2021K4"	31133	25
"3003 Sarpsborg"	"Småhus"	"2022K1"	33613	25
"3003 Sarpsborg"	"Småhus"	"2022K2"	32044	32
"3003 Sarpsborg"	"Småhus"	"2022K3"	31295	32
"3003 Sarpsborg"	"Småhus"	"2022K4"	31721	23
"3003 Sarpsborg"	"Småhus"	"2023K1"	32283	32
"3003 Sarpsborg"	"Småhus"	"2023K2"	29866	22
"3003 Sarpsborg"	"Småhus"	"2023K3"	35449	12
"3003 Sarpsborg"	"Blokkleiligheter"	"2006K1"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2006K2"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2006K3"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2006K4"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2007K1"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2007K2"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2007K3"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2007K4"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2008K1"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2008K2"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2008K3"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2008K4"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2009K1"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2009K2"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2009K3"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2009K4"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2010K1"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2010K2"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2010K3"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2010K4"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2011K1"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2011K2"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2011K3"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2011K4"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2012K1"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2012K2"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2012K3"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2012K4"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2013K1"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2013K2"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2013K3"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2013K4"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2014K1"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2014K2"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2014K3"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2014K4"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2015K1"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2015K2"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2015K3"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2015K4"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2016K1"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2016K2"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2016K3"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2016K4"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2017K1"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2017K2"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2017K3"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2017K4"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2018K1"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2018K2"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2018K3"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2018K4"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2019K1"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2019K2"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2019K3"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2019K4"	.	.
"3003 Sarpsborg"	"Blokkleiligheter"	"2020K1"	40066	21
"3003 Sarpsborg"	"Blokkleiligheter"	"2020K2"	35938	35
"3003 Sarpsborg"	"Blokkleiligheter"	"2020K3"	38108	35
"3003 Sarpsborg"	"Blokkleiligheter"	"2020K4"	40055	40
"3003 Sarpsborg"	"Blokkleiligheter"	"2021K1"	37280	33
"3003 Sarpsborg"	"Blokkleiligheter"	"2021K2"	39477	39
"3003 Sarpsborg"	"Blokkleiligheter"	"2021K3"	41608	49
"3003 Sarpsborg"	"Blokkleiligheter"	"2021K4"	42477	33
"3003 Sarpsborg"	"Blokkleiligheter"	"2022K1"	42760	32
"3003 Sarpsborg"	"Blokkleiligheter"	"2022K2"	45227	41
"3003 Sarpsborg"	"Blokkleiligheter"	"2022K3"	45699	43
"3003 Sarpsborg"	"Blokkleiligheter"	"2022K4"	44059	31
"3003 Sarpsborg"	"Blokkleiligheter"	"2023K1"	42335	21
"3003 Sarpsborg"	"Blokkleiligheter"	"2023K2"	47936	27
"3003 Sarpsborg"	"Blokkleiligheter"	"2023K3"	43974	45
"3004 Fredrikstad"	"Eneboliger"	"2006K1"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2006K2"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2006K3"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2006K4"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2007K1"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2007K2"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2007K3"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2007K4"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2008K1"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2008K2"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2008K3"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2008K4"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2009K1"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2009K2"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2009K3"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2009K4"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2010K1"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2010K2"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2010K3"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2010K4"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2011K1"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2011K2"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2011K3"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2011K4"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2012K1"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2012K2"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2012K3"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2012K4"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2013K1"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2013K2"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2013K3"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2013K4"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2014K1"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2014K2"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2014K3"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2014K4"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2015K1"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2015K2"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2015K3"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2015K4"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2016K1"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2016K2"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2016K3"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2016K4"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2017K1"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2017K2"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2017K3"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2017K4"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2018K1"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2018K2"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2018K3"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2018K4"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2019K1"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2019K2"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2019K3"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2019K4"	.	.
"3004 Fredrikstad"	"Eneboliger"	"2020K1"	27009	119
"3004 Fredrikstad"	"Eneboliger"	"2020K2"	28317	206
"3004 Fredrikstad"	"Eneboliger"	"2020K3"	29752	164
"3004 Fredrikstad"	"Eneboliger"	"2020K4"	29232	129
"3004 Fredrikstad"	"Eneboliger"	"2021K1"	30341	123
"3004 Fredrikstad"	"Eneboliger"	"2021K2"	32212	177
"3004 Fredrikstad"	"Eneboliger"	"2021K3"	31454	143
"3004 Fredrikstad"	"Eneboliger"	"2021K4"	32341	122
"3004 Fredrikstad"	"Eneboliger"	"2022K1"	33746	84
"3004 Fredrikstad"	"Eneboliger"	"2022K2"	37196	162
"3004 Fredrikstad"	"Eneboliger"	"2022K3"	33254	123
"3004 Fredrikstad"	"Eneboliger"	"2022K4"	31800	109
"3004 Fredrikstad"	"Eneboliger"	"2023K1"	31772	104
"3004 Fredrikstad"	"Eneboliger"	"2023K2"	35718	188
"3004 Fredrikstad"	"Eneboliger"	"2023K3"	33927	128
"3004 Fredrikstad"	"Småhus"	"2006K1"	.	.
"3004 Fredrikstad"	"Småhus"	"2006K2"	.	.
"3004 Fredrikstad"	"Småhus"	"2006K3"	.	.
"3004 Fredrikstad"	"Småhus"	"2006K4"	.	.
"3004 Fredrikstad"	"Småhus"	"2007K1"	.	.
"3004 Fredrikstad"	"Småhus"	"2007K2"	.	.
"3004 Fredrikstad"	"Småhus"	"2007K3"	.	.
"3004 Fredrikstad"	"Småhus"	"2007K4"	.	.
"3004 Fredrikstad"	"Småhus"	"2008K1"	.	.
"3004 Fredrikstad"	"Småhus"	"2008K2"	.	.
"3004 Fredrikstad"	"Småhus"	"2008K3"	.	.
"3004 Fredrikstad"	"Småhus"	"2008K4"	.	.
"3004 Fredrikstad"	"Småhus"	"2009K1"	.	.
"3004 Fredrikstad"	"Småhus"	"2009K2"	.	.
"3004 Fredrikstad"	"Småhus"	"2009K3"	.	.
"3004 Fredrikstad"	"Småhus"	"2009K4"	.	.
"3004 Fredrikstad"	"Småhus"	"2010K1"	.	.
"3004 Fredrikstad"	"Småhus"	"2010K2"	.	.
"3004 Fredrikstad"	"Småhus"	"2010K3"	.	.
"3004 Fredrikstad"	"Småhus"	"2010K4"	.	.
"3004 Fredrikstad"	"Småhus"	"2011K1"	.	.
"3004 Fredrikstad"	"Småhus"	"2011K2"	.	.
"3004 Fredrikstad"	"Småhus"	"2011K3"	.	.
"3004 Fredrikstad"	"Småhus"	"2011K4"	.	.
"3004 Fredrikstad"	"Småhus"	"2012K1"	.	.
"3004 Fredrikstad"	"Småhus"	"2012K2"	.	.
"3004 Fredrikstad"	"Småhus"	"2012K3"	.	.
"3004 Fredrikstad"	"Småhus"	"2012K4"	.	.
"3004 Fredrikstad"	"Småhus"	"2013K1"	.	.
"3004 Fredrikstad"	"Småhus"	"2013K2"	.	.
"3004 Fredrikstad"	"Småhus"	"2013K3"	.	.
"3004 Fredrikstad"	"Småhus"	"2013K4"	.	.
"3004 Fredrikstad"	"Småhus"	"2014K1"	.	.
"3004 Fredrikstad"	"Småhus"	"2014K2"	.	.
"3004 Fredrikstad"	"Småhus"	"2014K3"	.	.
"3004 Fredrikstad"	"Småhus"	"2014K4"	.	.
"3004 Fredrikstad"	"Småhus"	"2015K1"	.	.
"3004 Fredrikstad"	"Småhus"	"2015K2"	.	.
"3004 Fredrikstad"	"Småhus"	"2015K3"	.	.
"3004 Fredrikstad"	"Småhus"	"2015K4"	.	.
"3004 Fredrikstad"	"Småhus"	"2016K1"	.	.
"3004 Fredrikstad"	"Småhus"	"2016K2"	.	.
"3004 Fredrikstad"	"Småhus"	"2016K3"	.	.
"3004 Fredrikstad"	"Småhus"	"2016K4"	.	.
"3004 Fredrikstad"	"Småhus"	"2017K1"	.	.
"3004 Fredrikstad"	"Småhus"	"2017K2"	.	.
"3004 Fredrikstad"	"Småhus"	"2017K3"	.	.
"3004 Fredrikstad"	"Småhus"	"2017K4"	.	.
"3004 Fredrikstad"	"Småhus"	"2018K1"	.	.
"3004 Fredrikstad"	"Småhus"	"2018K2"	.	.
"3004 Fredrikstad"	"Småhus"	"2018K3"	.	.
"3004 Fredrikstad"	"Småhus"	"2018K4"	.	.
"3004 Fredrikstad"	"Småhus"	"2019K1"	.	.
"3004 Fredrikstad"	"Småhus"	"2019K2"	.	.
"3004 Fredrikstad"	"Småhus"	"2019K3"	.	.
"3004 Fredrikstad"	"Småhus"	"2019K4"	.	.
"3004 Fredrikstad"	"Småhus"	"2020K1"	27892	35
"3004 Fredrikstad"	"Småhus"	"2020K2"	31357	38
"3004 Fredrikstad"	"Småhus"	"2020K3"	31788	50
"3004 Fredrikstad"	"Småhus"	"2020K4"	30367	40
"3004 Fredrikstad"	"Småhus"	"2021K1"	32862	26
"3004 Fredrikstad"	"Småhus"	"2021K2"	31828	60
"3004 Fredrikstad"	"Småhus"	"2021K3"	34024	45
"3004 Fredrikstad"	"Småhus"	"2021K4"	35254	48
"3004 Fredrikstad"	"Småhus"	"2022K1"	33124	28
"3004 Fredrikstad"	"Småhus"	"2022K2"	34517	51
"3004 Fredrikstad"	"Småhus"	"2022K3"	37155	34
"3004 Fredrikstad"	"Småhus"	"2022K4"	38685	21
"3004 Fredrikstad"	"Småhus"	"2023K1"	34877	22
"3004 Fredrikstad"	"Småhus"	"2023K2"	35766	43
"3004 Fredrikstad"	"Småhus"	"2023K3"	34106	35
"3004 Fredrikstad"	"Blokkleiligheter"	"2006K1"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2006K2"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2006K3"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2006K4"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2007K1"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2007K2"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2007K3"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2007K4"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2008K1"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2008K2"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2008K3"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2008K4"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2009K1"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2009K2"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2009K3"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2009K4"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2010K1"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2010K2"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2010K3"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2010K4"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2011K1"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2011K2"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2011K3"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2011K4"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2012K1"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2012K2"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2012K3"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2012K4"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2013K1"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2013K2"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2013K3"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2013K4"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2014K1"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2014K2"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2014K3"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2014K4"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2015K1"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2015K2"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2015K3"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2015K4"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2016K1"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2016K2"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2016K3"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2016K4"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2017K1"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2017K2"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2017K3"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2017K4"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2018K1"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2018K2"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2018K3"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2018K4"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2019K1"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2019K2"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2019K3"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2019K4"	.	.
"3004 Fredrikstad"	"Blokkleiligheter"	"2020K1"	42390	76
"3004 Fredrikstad"	"Blokkleiligheter"	"2020K2"	43665	91
"3004 Fredrikstad"	"Blokkleiligheter"	"2020K3"	46501	95
"3004 Fredrikstad"	"Blokkleiligheter"	"2020K4"	46372	63
"3004 Fredrikstad"	"Blokkleiligheter"	"2021K1"	45769	69
"3004 Fredrikstad"	"Blokkleiligheter"	"2021K2"	48409	102
"3004 Fredrikstad"	"Blokkleiligheter"	"2021K3"	49919	95
"3004 Fredrikstad"	"Blokkleiligheter"	"2021K4"	49701	83
"3004 Fredrikstad"	"Blokkleiligheter"	"2022K1"	55193	64
"3004 Fredrikstad"	"Blokkleiligheter"	"2022K2"	52248	99
"3004 Fredrikstad"	"Blokkleiligheter"	"2022K3"	56745	73
"3004 Fredrikstad"	"Blokkleiligheter"	"2022K4"	51854	69
"3004 Fredrikstad"	"Blokkleiligheter"	"2023K1"	52587	94
"3004 Fredrikstad"	"Blokkleiligheter"	"2023K2"	55763	81
"3004 Fredrikstad"	"Blokkleiligheter"	"2023K3"	54007	80
"3005 Drammen"	"Eneboliger"	"2006K1"	.	.
"3005 Drammen"	"Eneboliger"	"2006K2"	.	.
"3005 Drammen"	"Eneboliger"	"2006K3"	.	.
"3005 Drammen"	"Eneboliger"	"2006K4"	.	.
"3005 Drammen"	"Eneboliger"	"2007K1"	.	.
"3005 Drammen"	"Eneboliger"	"2007K2"	.	.
"3005 Drammen"	"Eneboliger"	"2007K3"	.	.
"3005 Drammen"	"Eneboliger"	"2007K4"	.	.
"3005 Drammen"	"Eneboliger"	"2008K1"	.	.
"3005 Drammen"	"Eneboliger"	"2008K2"	.	.
"3005 Drammen"	"Eneboliger"	"2008K3"	.	.
"3005 Drammen"	"Eneboliger"	"2008K4"	.	.
"3005 Drammen"	"Eneboliger"	"2009K1"	.	.
"3005 Drammen"	"Eneboliger"	"2009K2"	.	.
"3005 Drammen"	"Eneboliger"	"2009K3"	.	.
"3005 Drammen"	"Eneboliger"	"2009K4"	.	.
