"region"	"boligtype"	"kvartal"	"Gjennomsnittlig kvadratmeterpris (kr)"	"Antall boligomsetninger"
"5037 Levanger"	"Eneboliger"	"2020K1"	19003	29
"5037 Levanger"	"Eneboliger"	"2020K2"	20074	35
"5037 Levanger"	"Eneboliger"	"2020K3"	20216	36
"5037 Levanger"	"Eneboliger"	"2020K4"	18136	33
"5037 Levanger"	"Eneboliger"	"2021K1"	22371	28
"5037 Levanger"	"Eneboliger"	"2021K2"	23739	48
"5037 Levanger"	"Eneboliger"	"2021K3"	22902	41
"5037 Levanger"	"Eneboliger"	"2021K4"	21979	32
"5037 Levanger"	"Eneboliger"	"2022K1"	20398	17
"5037 Levanger"	"Eneboliger"	"2022K2"	20546	34
"5037 Levanger"	"Eneboliger"	"2022K3"	21837	36
"5037 Levanger"	"Eneboliger"	"2022K4"	22957	28
"5037 Levanger"	"Eneboliger"	"2023K1"	20196	26
"5037 Levanger"	"Eneboliger"	"2023K2"	23610	36
"5037 Levanger"	"Eneboliger"	"2023K3"	23971	48
"5037 Levanger"	"Småhus"	"2006K1"	.	.
"5037 Levanger"	"Småhus"	"2006K2"	.	.
"5037 Levanger"	"Småhus"	"2006K3"	.	.
"5037 Levanger"	"Småhus"	"2006K4"	.	.
"5037 Levanger"	"Småhus"	"2007K1"	.	.
"5037 Levanger"	"Småhus"	"2007K2"	.	.
"5037 Levanger"	"Småhus"	"2007K3"	.	.
"5037 Levanger"	"Småhus"	"2007K4"	.	.
"5037 Levanger"	"Småhus"	"2008K1"	.	.
"5037 Levanger"	"Småhus"	"2008K2"	.	.
"5037 Levanger"	"Småhus"	"2008K3"	.	.
"5037 Levanger"	"Småhus"	"2008K4"	.	.
"5037 Levanger"	"Småhus"	"2009K1"	.	.
"5037 Levanger"	"Småhus"	"2009K2"	.	.
"5037 Levanger"	"Småhus"	"2009K3"	.	.
"5037 Levanger"	"Småhus"	"2009K4"	.	.
"5037 Levanger"	"Småhus"	"2010K1"	.	.
"5037 Levanger"	"Småhus"	"2010K2"	.	.
"5037 Levanger"	"Småhus"	"2010K3"	.	.
"5037 Levanger"	"Småhus"	"2010K4"	.	.
"5037 Levanger"	"Småhus"	"2011K1"	.	.
"5037 Levanger"	"Småhus"	"2011K2"	.	.
"5037 Levanger"	"Småhus"	"2011K3"	.	.
"5037 Levanger"	"Småhus"	"2011K4"	.	.
"5037 Levanger"	"Småhus"	"2012K1"	.	.
"5037 Levanger"	"Småhus"	"2012K2"	.	.
"5037 Levanger"	"Småhus"	"2012K3"	.	.
"5037 Levanger"	"Småhus"	"2012K4"	.	.
"5037 Levanger"	"Småhus"	"2013K1"	.	.
"5037 Levanger"	"Småhus"	"2013K2"	.	.
"5037 Levanger"	"Småhus"	"2013K3"	.	.
"5037 Levanger"	"Småhus"	"2013K4"	.	.
"5037 Levanger"	"Småhus"	"2014K1"	.	.
"5037 Levanger"	"Småhus"	"2014K2"	.	.
"5037 Levanger"	"Småhus"	"2014K3"	.	.
"5037 Levanger"	"Småhus"	"2014K4"	.	.
"5037 Levanger"	"Småhus"	"2015K1"	.	.
"5037 Levanger"	"Småhus"	"2015K2"	.	.
"5037 Levanger"	"Småhus"	"2015K3"	.	.
"5037 Levanger"	"Småhus"	"2015K4"	.	.
"5037 Levanger"	"Småhus"	"2016K1"	.	.
"5037 Levanger"	"Småhus"	"2016K2"	.	.
"5037 Levanger"	"Småhus"	"2016K3"	.	.
"5037 Levanger"	"Småhus"	"2016K4"	.	.
"5037 Levanger"	"Småhus"	"2017K1"	.	.
"5037 Levanger"	"Småhus"	"2017K2"	.	.
"5037 Levanger"	"Småhus"	"2017K3"	.	.
"5037 Levanger"	"Småhus"	"2017K4"	.	.
"5037 Levanger"	"Småhus"	"2018K1"	..	1
"5037 Levanger"	"Småhus"	"2018K2"	..	7
"5037 Levanger"	"Småhus"	"2018K3"	..	3
"5037 Levanger"	"Småhus"	"2018K4"	..	5
"5037 Levanger"	"Småhus"	"2019K1"	..	2
"5037 Levanger"	"Småhus"	"2019K2"	..	6
"5037 Levanger"	"Småhus"	"2019K3"	..	3
"5037 Levanger"	"Småhus"	"2019K4"	..	6
"5037 Levanger"	"Småhus"	"2020K1"	..	6
"5037 Levanger"	"Småhus"	"2020K2"	..	5
"5037 Levanger"	"Småhus"	"2020K3"	..	9
"5037 Levanger"	"Småhus"	"2020K4"	..	3
"5037 Levanger"	"Småhus"	"2021K1"	..	6
"5037 Levanger"	"Småhus"	"2021K2"	..	9
"5037 Levanger"	"Småhus"	"2021K3"	..	6
"5037 Levanger"	"Småhus"	"2021K4"	..	5
"5037 Levanger"	"Småhus"	"2022K1"	..	2
"5037 Levanger"	"Småhus"	"2022K2"	25758	10
"5037 Levanger"	"Småhus"	"2022K3"	..	4
"5037 Levanger"	"Småhus"	"2022K4"	..	5
"5037 Levanger"	"Småhus"	"2023K1"	..	7
"5037 Levanger"	"Småhus"	"2023K2"	..	7
"5037 Levanger"	"Småhus"	"2023K3"	..	6
"5037 Levanger"	"Blokkleiligheter"	"2006K1"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2006K2"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2006K3"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2006K4"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2007K1"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2007K2"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2007K3"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2007K4"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2008K1"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2008K2"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2008K3"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2008K4"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2009K1"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2009K2"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2009K3"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2009K4"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2010K1"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2010K2"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2010K3"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2010K4"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2011K1"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2011K2"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2011K3"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2011K4"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2012K1"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2012K2"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2012K3"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2012K4"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2013K1"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2013K2"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2013K3"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2013K4"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2014K1"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2014K2"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2014K3"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2014K4"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2015K1"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2015K2"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2015K3"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2015K4"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2016K1"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2016K2"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2016K3"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2016K4"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2017K1"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2017K2"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2017K3"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2017K4"	.	.
"5037 Levanger"	"Blokkleiligheter"	"2018K1"	..	8
"5037 Levanger"	"Blokkleiligheter"	"2018K2"	29086	14
"5037 Levanger"	"Blokkleiligheter"	"2018K3"	32887	11
"5037 Levanger"	"Blokkleiligheter"	"2018K4"	..	5
"5037 Levanger"	"Blokkleiligheter"	"2019K1"	..	8
"5037 Levanger"	"Blokkleiligheter"	"2019K2"	..	2
"5037 Levanger"	"Blokkleiligheter"	"2019K3"	30520	10
"5037 Levanger"	"Blokkleiligheter"	"2019K4"	..	7
"5037 Levanger"	"Blokkleiligheter"	"2020K1"	30939	11
"5037 Levanger"	"Blokkleiligheter"	"2020K2"	..	8
"5037 Levanger"	"Blokkleiligheter"	"2020K3"	29397	13
"5037 Levanger"	"Blokkleiligheter"	"2020K4"	..	9
"5037 Levanger"	"Blokkleiligheter"	"2021K1"	38847	11
"5037 Levanger"	"Blokkleiligheter"	"2021K2"	33334	10
"5037 Levanger"	"Blokkleiligheter"	"2021K3"	33350	15
"5037 Levanger"	"Blokkleiligheter"	"2021K4"	..	9
"5037 Levanger"	"Blokkleiligheter"	"2022K1"	30886	12
"5037 Levanger"	"Blokkleiligheter"	"2022K2"	33224	12
"5037 Levanger"	"Blokkleiligheter"	"2022K3"	..	9
"5037 Levanger"	"Blokkleiligheter"	"2022K4"	30430	12
"5037 Levanger"	"Blokkleiligheter"	"2023K1"	..	6
"5037 Levanger"	"Blokkleiligheter"	"2023K2"	..	6
"5037 Levanger"	"Blokkleiligheter"	"2023K3"	..	8
"1601 Trondheim (-2017)"	"Eneboliger"	"2006K1"	18476	119
"1601 Trondheim (-2017)"	"Eneboliger"	"2006K2"	18898	166
"1601 Trondheim (-2017)"	"Eneboliger"	"2006K3"	19538	143
"1601 Trondheim (-2017)"	"Eneboliger"	"2006K4"	19242	132
"1601 Trondheim (-2017)"	"Eneboliger"	"2007K1"	20434	119
"1601 Trondheim (-2017)"	"Eneboliger"	"2007K2"	20672	163
"1601 Trondheim (-2017)"	"Eneboliger"	"2007K3"	20896	141
"1601 Trondheim (-2017)"	"Eneboliger"	"2007K4"	20301	105
"1601 Trondheim (-2017)"	"Eneboliger"	"2008K1"	20643	91
"1601 Trondheim (-2017)"	"Eneboliger"	"2008K2"	21056	154
"1601 Trondheim (-2017)"	"Eneboliger"	"2008K3"	20246	115
"1601 Trondheim (-2017)"	"Eneboliger"	"2008K4"	18827	66
"1601 Trondheim (-2017)"	"Eneboliger"	"2009K1"	19278	116
"1601 Trondheim (-2017)"	"Eneboliger"	"2009K2"	20498	155
"1601 Trondheim (-2017)"	"Eneboliger"	"2009K3"	20375	125
"1601 Trondheim (-2017)"	"Eneboliger"	"2009K4"	21038	115
"1601 Trondheim (-2017)"	"Eneboliger"	"2010K1"	22822	118
"1601 Trondheim (-2017)"	"Eneboliger"	"2010K2"	22596	178
"1601 Trondheim (-2017)"	"Eneboliger"	"2010K3"	22668	153
"1601 Trondheim (-2017)"	"Eneboliger"	"2010K4"	22596	140
"1601 Trondheim (-2017)"	"Eneboliger"	"2011K1"	23775	123
"1601 Trondheim (-2017)"	"Eneboliger"	"2011K2"	24363	165
"1601 Trondheim (-2017)"	"Eneboliger"	"2011K3"	25310	172
"1601 Trondheim (-2017)"	"Eneboliger"	"2011K4"	25306	135
"1601 Trondheim (-2017)"	"Eneboliger"	"2012K1"	24870	109
"1601 Trondheim (-2017)"	"Eneboliger"	"2012K2"	25624	194
"1601 Trondheim (-2017)"	"Eneboliger"	"2012K3"	26335	143
"1601 Trondheim (-2017)"	"Eneboliger"	"2012K4"	26503	134
"1601 Trondheim (-2017)"	"Eneboliger"	"2013K1"	28148	140
"1601 Trondheim (-2017)"	"Eneboliger"	"2013K2"	28226	214
"1601 Trondheim (-2017)"	"Eneboliger"	"2013K3"	27379	166
"1601 Trondheim (-2017)"	"Eneboliger"	"2013K4"	27107	116
"1601 Trondheim (-2017)"	"Eneboliger"	"2014K1"	27060	132
"1601 Trondheim (-2017)"	"Eneboliger"	"2014K2"	29130	184
"1601 Trondheim (-2017)"	"Eneboliger"	"2014K3"	28707	141
"1601 Trondheim (-2017)"	"Eneboliger"	"2014K4"	28226	111
"1601 Trondheim (-2017)"	"Eneboliger"	"2015K1"	29722	157
"1601 Trondheim (-2017)"	"Eneboliger"	"2015K2"	31053	185
"1601 Trondheim (-2017)"	"Eneboliger"	"2015K3"	32365	130
"1601 Trondheim (-2017)"	"Eneboliger"	"2015K4"	30778	96
"1601 Trondheim (-2017)"	"Eneboliger"	"2016K1"	31781	116
"1601 Trondheim (-2017)"	"Eneboliger"	"2016K2"	32595	217
"1601 Trondheim (-2017)"	"Eneboliger"	"2016K3"	34627	166
"1601 Trondheim (-2017)"	"Eneboliger"	"2016K4"	32022	96
"1601 Trondheim (-2017)"	"Eneboliger"	"2017K1"	33585	123
"1601 Trondheim (-2017)"	"Eneboliger"	"2017K2"	33914	200
"1601 Trondheim (-2017)"	"Eneboliger"	"2017K3"	34354	129
"1601 Trondheim (-2017)"	"Eneboliger"	"2017K4"	32821	91
"1601 Trondheim (-2017)"	"Eneboliger"	"2018K1"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2018K2"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2018K3"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2018K4"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2019K1"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2019K2"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2019K3"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2019K4"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2020K1"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2020K2"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2020K3"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2020K4"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2021K1"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2021K2"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2021K3"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2021K4"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2022K1"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2022K2"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2022K3"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2022K4"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2023K1"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2023K2"	.	.
"1601 Trondheim (-2017)"	"Eneboliger"	"2023K3"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2006K1"	19231	134
"1601 Trondheim (-2017)"	"Småhus"	"2006K2"	19794	171
"1601 Trondheim (-2017)"	"Småhus"	"2006K3"	18772	150
"1601 Trondheim (-2017)"	"Småhus"	"2006K4"	19170	111
"1601 Trondheim (-2017)"	"Småhus"	"2007K1"	20024	137
"1601 Trondheim (-2017)"	"Småhus"	"2007K2"	20971	150
"1601 Trondheim (-2017)"	"Småhus"	"2007K3"	20470	128
"1601 Trondheim (-2017)"	"Småhus"	"2007K4"	20013	144
"1601 Trondheim (-2017)"	"Småhus"	"2008K1"	20647	134
"1601 Trondheim (-2017)"	"Småhus"	"2008K2"	21060	183
"1601 Trondheim (-2017)"	"Småhus"	"2008K3"	19075	127
"1601 Trondheim (-2017)"	"Småhus"	"2008K4"	18913	76
"1601 Trondheim (-2017)"	"Småhus"	"2009K1"	20578	96
"1601 Trondheim (-2017)"	"Småhus"	"2009K2"	21563	116
"1601 Trondheim (-2017)"	"Småhus"	"2009K3"	22321	103
"1601 Trondheim (-2017)"	"Småhus"	"2009K4"	21981	82
"1601 Trondheim (-2017)"	"Småhus"	"2010K1"	23603	101
"1601 Trondheim (-2017)"	"Småhus"	"2010K2"	23789	153
"1601 Trondheim (-2017)"	"Småhus"	"2010K3"	24318	112
"1601 Trondheim (-2017)"	"Småhus"	"2010K4"	23489	85
"1601 Trondheim (-2017)"	"Småhus"	"2011K1"	25794	104
"1601 Trondheim (-2017)"	"Småhus"	"2011K2"	26051	141
"1601 Trondheim (-2017)"	"Småhus"	"2011K3"	25905	131
"1601 Trondheim (-2017)"	"Småhus"	"2011K4"	26285	134
"1601 Trondheim (-2017)"	"Småhus"	"2012K1"	27632	108
"1601 Trondheim (-2017)"	"Småhus"	"2012K2"	27280	156
"1601 Trondheim (-2017)"	"Småhus"	"2012K3"	27200	143
"1601 Trondheim (-2017)"	"Småhus"	"2012K4"	27752	123
"1601 Trondheim (-2017)"	"Småhus"	"2013K1"	28615	96
"1601 Trondheim (-2017)"	"Småhus"	"2013K2"	29583	170
"1601 Trondheim (-2017)"	"Småhus"	"2013K3"	28961	130
"1601 Trondheim (-2017)"	"Småhus"	"2013K4"	28347	115
"1601 Trondheim (-2017)"	"Småhus"	"2014K1"	29119	130
"1601 Trondheim (-2017)"	"Småhus"	"2014K2"	29736	162
"1601 Trondheim (-2017)"	"Småhus"	"2014K3"	30421	136
"1601 Trondheim (-2017)"	"Småhus"	"2014K4"	30569	110
"1601 Trondheim (-2017)"	"Småhus"	"2015K1"	32456	126
"1601 Trondheim (-2017)"	"Småhus"	"2015K2"	32205	165
"1601 Trondheim (-2017)"	"Småhus"	"2015K3"	33672	123
"1601 Trondheim (-2017)"	"Småhus"	"2015K4"	32997	93
"1601 Trondheim (-2017)"	"Småhus"	"2016K1"	33200	126
"1601 Trondheim (-2017)"	"Småhus"	"2016K2"	34338	195
"1601 Trondheim (-2017)"	"Småhus"	"2016K3"	34262	119
"1601 Trondheim (-2017)"	"Småhus"	"2016K4"	35747	103
"1601 Trondheim (-2017)"	"Småhus"	"2017K1"	36581	145
"1601 Trondheim (-2017)"	"Småhus"	"2017K2"	36887	164
"1601 Trondheim (-2017)"	"Småhus"	"2017K3"	35130	127
"1601 Trondheim (-2017)"	"Småhus"	"2017K4"	33837	88
"1601 Trondheim (-2017)"	"Småhus"	"2018K1"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2018K2"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2018K3"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2018K4"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2019K1"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2019K2"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2019K3"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2019K4"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2020K1"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2020K2"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2020K3"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2020K4"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2021K1"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2021K2"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2021K3"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2021K4"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2022K1"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2022K2"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2022K3"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2022K4"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2023K1"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2023K2"	.	.
"1601 Trondheim (-2017)"	"Småhus"	"2023K3"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2006K1"	29010	283
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2006K2"	29851	376
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2006K3"	31363	293
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2006K4"	30516	232
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2007K1"	32996	218
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2007K2"	32254	335
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2007K3"	32391	322
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2007K4"	31225	223
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2008K1"	29815	235
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2008K2"	30356	360
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2008K3"	30107	242
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2008K4"	26857	126
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2009K1"	29376	216
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2009K2"	31767	289
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2009K3"	32662	309
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2009K4"	32557	218
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2010K1"	32986	260
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2010K2"	34317	353
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2010K3"	35567	354
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2010K4"	34274	240
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2011K1"	36752	261
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2011K2"	37909	373
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2011K3"	39545	332
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2011K4"	38706	233
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2012K1"	39735	287
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2012K2"	41824	341
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2012K3"	44517	372
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2012K4"	42406	244
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2013K1"	44707	289
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2013K2"	46197	391
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2013K3"	46204	357
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2013K4"	42552	211
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2014K1"	43600	318
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2014K2"	46286	416
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2014K3"	46857	412
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2014K4"	45661	250
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2015K1"	46970	357
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2015K2"	48608	503
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2015K3"	48646	408
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2015K4"	47004	229
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2016K1"	49052	363
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2016K2"	50880	459
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2016K3"	52093	416
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2016K4"	50569	222
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2017K1"	54078	377
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2017K2"	54248	467
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2017K3"	54548	393
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2017K4"	52991	242
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2018K1"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2018K2"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2018K3"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2018K4"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2019K1"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2019K2"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2019K3"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2019K4"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2020K1"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2020K2"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2020K3"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2020K4"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2021K1"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2021K2"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2021K3"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2021K4"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2022K1"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2022K2"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2022K3"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2022K4"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2023K1"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2023K2"	.	.
"1601 Trondheim (-2017)"	"Blokkleiligheter"	"2023K3"	.	.
"1702 Steinkjer (-2017)"	"Eneboliger"	"2006K1"	7353	32
"1702 Steinkjer (-2017)"	"Eneboliger"	"2006K2"	7306	48
